sample_order,sample_id,dataset.code_ascii_txt,id.layer_uuid_txt,id.scan_local_c,scan.mir.model.name_utf8_txt,scan.mir.model.code_any_txt,scan.mir.method.preparation_any_txt,scan.mir.license.title_ascii_txt,scan.mir.license.address_idn_url,scan.mir.doi_idf_url,N,P,K
864,ce6e1a455114caabc72d6d5248a1916f,KSSL.SSL,ce6e1a455114caabc72d6d5248a1916f,159863XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.15469,32.49359,1.31002
865,d1f1122aa923476a082984eed65677a0,KSSL.SSL,d1f1122aa923476a082984eed65677a0,158888XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.20359,1.88834,0.02326
866,846f6254612203cff336f3562a339d02,KSSL.SSL,846f6254612203cff336f3562a339d02,321426XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.19329,1.38078,0.72723
867,d86b22f928cd9f1f149c28eb4fc15477,KSSL.SSL,d86b22f928cd9f1f149c28eb4fc15477,155444XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.04203,18.22556,0.59365
868,1d484a8e1f8b28b921785d467630e645,KSSL.SSL,1d484a8e1f8b28b921785d467630e645,175140XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.00615,0.29436,0.32535
869,f406be8ff9788d8f3d596597b264c14d,KSSL.SSL,f406be8ff9788d8f3d596597b264c14d,269454XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.69687,52.5817,2.93054
870,c55987e9d3a449fbe4145998ce7c3d8e,KSSL.SSL,c55987e9d3a449fbe4145998ce7c3d8e,226611XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.22182,19.58306,1.05427
871,f504ccb42ab3052ebef0bd6951b49616,KSSL.SSL,f504ccb42ab3052ebef0bd6951b49616,234304XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.11199,11.41726,2.7805
872,8d1892f8f316294a7bfd1c5438f48c03,KSSL.SSL,8d1892f8f316294a7bfd1c5438f48c03,123465XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.00946,16.84168,1.14825
873,796a7ce8e6a5e1b677529cafa872512c,KSSL.SSL,796a7ce8e6a5e1b677529cafa872512c,254003XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.59187,3.86549,0.14327
874,6c8c27352420799521fb2d54c0b767c3,KSSL.SSL,6c8c27352420799521fb2d54c0b767c3,245653XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.39362,20.63225,3.69651
875,0a36af97d6174f733c9037a677622e0b,KSSL.SSL,0a36af97d6174f733c9037a677622e0b,257417XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.08053,1.12225,0.06849
876,47781cd91022284c03ddfa253730b707,KSSL.SSL,47781cd91022284c03ddfa253730b707,157136XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.4619,44.82412,2.34766
877,f73ed8e0f5db646a38b4907c4e572063,KSSL.SSL,f73ed8e0f5db646a38b4907c4e572063,252953XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.34667,13.97356,0.85225
878,30fd52ff2b4309d4f396e18c21f9f3bd,KSSL.SSL,30fd52ff2b4309d4f396e18c21f9f3bd,248131XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,2.61251,1.74363,0.58815
879,f56298357d47df4230fc2f978a8f5ab7,KSSL.SSL,f56298357d47df4230fc2f978a8f5ab7,162296XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.56354,29.62638,0.60685
880,5f8b553f2e3f5ae26faab8401328c55e,KSSL.SSL,5f8b553f2e3f5ae26faab8401328c55e,255607XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.04079,9.32336,1.22646
881,d3b07f247d6a765b977d52240352e37e,KSSL.SSL,d3b07f247d6a765b977d52240352e37e,165905XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.09133,1.68693,0.35265
882,e4e1c2166b14644b697abf5954cf2306,KSSL.SSL,e4e1c2166b14644b697abf5954cf2306,280623XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.08426,4.272,0.69638
883,15e2d62257929c04c8a7da80bf898e89,KSSL.SSL,15e2d62257929c04c8a7da80bf898e89,154890XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.07146,14.4691,1.04849
884,45d187672ef73d2f61a35c4540641edb,KSSL.SSL,45d187672ef73d2f61a35c4540641edb,159385XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.15418,14.59683,2.71586
885,21e41e48e93f3428e187916ff009ec97,KSSL.SSL,21e41e48e93f3428e187916ff009ec97,265822XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.08199,0.0,1.5123
886,37741cf7865e8babdf52e38270f1b16f,KSSL.SSL,37741cf7865e8babdf52e38270f1b16f,261446XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.62602,1.47741,0.0
887,453ff9e87c656cb70ce92efda20f3344,GARRETT.SSL,453ff9e87c656cb70ce92efda20f3344,S40992,Bruker Invenio-S with HTS-XT,Bruker_InvenioS_HTS.XT,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.6084/m9.figshare.20506587.v2,0.0401864084314262,0.244386808102929,0.0309727809006786
888,50031367d05747d09d7784bdd051e1d4,KSSL.SSL,50031367d05747d09d7784bdd051e1d4,263479XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,2.1397,64.24578,0.7838
889,e4e1de7d595f9f4648b2ce27a441f5a6,KSSL.SSL,e4e1de7d595f9f4648b2ce27a441f5a6,252740XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.16244,3.39565,0.20331
890,da5df6ab544b1ae683a10002b190c10f,KSSL.SSL,da5df6ab544b1ae683a10002b190c10f,84863XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.03983,0.6189,0.16476
891,d361354baf4e900a0d589abd7b5a5a67,KSSL.SSL,d361354baf4e900a0d589abd7b5a5a67,255763XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.48063,49.91918,4.35582
892,b4ad191924db2d32652aa4ed9f5ae2b2,KSSL.SSL,b4ad191924db2d32652aa4ed9f5ae2b2,244709XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.34838,1.14032,0.10472
893,e17fe5fe54cc84f0c76adfa417d896c7,LUCAS.WOODWELL.SSL,e17fe5fe54cc84f0c76adfa417d896c7,11836,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.16,23.3,3.47690418947261
894,c92eaaa8a8d4faf84d59f5572bd7affe,KSSL.SSL,c92eaaa8a8d4faf84d59f5572bd7affe,231958XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.55134,34.92247,1.67776
895,0c5e09091d236dd43821c60a9d868579,KSSL.SSL,0c5e09091d236dd43821c60a9d868579,256626XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.01003,5.14178,0.06758
896,d4c2941ea25c5d35a480d5aaf4180ba9,KSSL.SSL,d4c2941ea25c5d35a480d5aaf4180ba9,258282XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.03042,14.0604,0.06973
897,10d43c462aed99b3223500fc588db3b7,KSSL.SSL,10d43c462aed99b3223500fc588db3b7,243688XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.04105,1.36634,1.52452
898,efe2b461a85e396a8051656b2489e2b7,KSSL.SSL,efe2b461a85e396a8051656b2489e2b7,268751XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.54715,21.97408,1.97137
899,f9c4dcd895ecda2c975f533d18a6ecfd,KSSL.SSL,f9c4dcd895ecda2c975f533d18a6ecfd,161642XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.40349,33.66831,1.34892
900,482527709d14fe2e1012910e52bf50e3,KSSL.SSL,482527709d14fe2e1012910e52bf50e3,256119XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.91332,8.60334,1.44233
901,c1e8101462b0853e143237e842736b83,KSSL.SSL,c1e8101462b0853e143237e842736b83,280515XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.81637,2.76624,0.36498
902,a06d1585269683ddc7abe211b569ed6e,KSSL.SSL,a06d1585269683ddc7abe211b569ed6e,251439XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.11189,52.01672,1.24176
903,bb24f08c6aa5d5052979abd73d8c4ba6,KSSL.SSL,bb24f08c6aa5d5052979abd73d8c4ba6,259118XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.28944,24.62635,1.27268
904,c1182b79f7e5ef25f7477e5403b7c394,LUCAS.WOODWELL.SSL,c1182b79f7e5ef25f7477e5403b7c394,11785,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.24,33.5,0.831756100056269
905,6492c55aeb027c7f142db04dee97a322,KSSL.SSL,6492c55aeb027c7f142db04dee97a322,64548XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.11204,20.47906,0.4969
906,380373e1d9e62b8930f2c31d300b7354,LUCAS.WOODWELL.SSL,380373e1d9e62b8930f2c31d300b7354,11863,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.08,21.3,1.41746380889048
907,35b98ba8d45d0b4752e7aa690c2239b4,KSSL.SSL,35b98ba8d45d0b4752e7aa690c2239b4,156427XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.39557,5.22186,0.25697
908,a024e6b2e77817a47a8d00093b117997,KSSL.SSL,a024e6b2e77817a47a8d00093b117997,248194XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.77134,7.497,0.55478
909,ef981c666cf6a2ec124c535dc245d5c3,LUCAS.WOODWELL.SSL,ef981c666cf6a2ec124c535dc245d5c3,11771,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.25,64.9,2.28656197247941
910,0fda6635a4e90f8a0a422468213e1e4a,KSSL.SSL,0fda6635a4e90f8a0a422468213e1e4a,223591XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.09348,2.79528,0.57667
911,2ce0171b1b60146728717e11528c2549,KSSL.SSL,2ce0171b1b60146728717e11528c2549,280616XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.21116,3.75259,0.58061
912,8f142cc4202fd47e5fa8ef2086ff18ff,KSSL.SSL,8f142cc4202fd47e5fa8ef2086ff18ff,251065XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.14415,4.79065,0.24771
913,4b502923e3c50c376e3090b699466fbd,KSSL.SSL,4b502923e3c50c376e3090b699466fbd,223445XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.07361,1.30782,1.06367
914,392f7edeb4dd61348b779e64d95d826b,KSSL.SSL,392f7edeb4dd61348b779e64d95d826b,153681XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.7995,4.62175,5.78984
915,bdb961d96c8168afee182c3ff52535d9,KSSL.SSL,bdb961d96c8168afee182c3ff52535d9,259036XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.41887,23.2751,0.54137
916,a14d80f08e57de74f37e51de0d08065a,KSSL.SSL,a14d80f08e57de74f37e51de0d08065a,253055XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.10192,5.52874,0.13226
917,32b3f3685fa495a67b76a82acd08da20,KSSL.SSL,32b3f3685fa495a67b76a82acd08da20,157206XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.60408,1.58886,0.07195
918,e38bfaf13da892a6e524e2cf4902659c,KSSL.SSL,e38bfaf13da892a6e524e2cf4902659c,253385XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.63991,7.59381,3.98319
919,8a03b96c084aa54cee73c3ee548c7cde,LUCAS.WOODWELL.SSL,8a03b96c084aa54cee73c3ee548c7cde,11753,Bruker Vertex 70 with with PikeAutoDiff accessory,Bruker_Vertex_70.PikeAutoDiff,,CC-BY,https://creativecommons.org/licenses/by/4.0/,https://doi.org/10.3390/s20236729,0.24,0.0,3.99815847357921
920,bf37b68768d899e72927170550178302,KSSL.SSL,bf37b68768d899e72927170550178302,227077XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.04893,5.59675,0.07693
921,cba26cfb3db05dedae29cf880f039ca7,KSSL.SSL,cba26cfb3db05dedae29cf880f039ca7,260163XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.05015,0.0,0.06868
922,229e5bacdf4a9fcdbd0da790837b2d4a,KSSL.SSL,229e5bacdf4a9fcdbd0da790837b2d4a,159265XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.1345,1.53455,0.85803
923,276bf0792524ee113e4313fff3bd94e7,KSSL.SSL,276bf0792524ee113e4313fff3bd94e7,226292XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.04749,1.17419,0.33778
924,5be2dec8b5eb84a3d5fa28eeb8b7fcdd,KSSL.SSL,5be2dec8b5eb84a3d5fa28eeb8b7fcdd,155108XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.04947,7.14294,0.32371
925,6e027ed6e0cec4006f5b3eb4482bc72f,KSSL.SSL,6e027ed6e0cec4006f5b3eb4482bc72f,245039XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.03033,0.75724,0.24456
926,1dbac983d9a8cce2c5f7723fb3b93eb8,KSSL.SSL,1dbac983d9a8cce2c5f7723fb3b93eb8,258972XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.72317,4.34491,7.02051
927,3929bf35266614989e73e126ff12d74d,KSSL.SSL,3929bf35266614989e73e126ff12d74d,255924XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,2.53395,6.78886,0.22859
928,eb29038b94607698c545919f6fcf10b5,KSSL.SSL,eb29038b94607698c545919f6fcf10b5,244617XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.37067,14.54839,0.36669
929,44f14023a183e1f905562e22d1f12253,KSSL.SSL,44f14023a183e1f905562e22d1f12253,247117XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.08298,8.4343,0.33881
930,e4cdd92b222eb6404d50d2584c244487,KSSL.SSL,e4cdd92b222eb6404d50d2584c244487,269476XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.95792,56.27093,2.659
931,9322614956e11512e4f9f38b718e9d6e,KSSL.SSL,9322614956e11512e4f9f38b718e9d6e,158894XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.35558,2.38607,0.0
932,d17871b8636dbabf8bf2447a3c5a085a,KSSL.SSL,d17871b8636dbabf8bf2447a3c5a085a,245696XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.36579,7.12345,4.26796
933,99032447c1a2cd484ebae5a8b80cb88d,KSSL.SSL,99032447c1a2cd484ebae5a8b80cb88d,245812XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,1.70173,7.88168,1.64076
934,185bba2be5f3e1d50c72a90c35285313,KSSL.SSL,185bba2be5f3e1d50c72a90c35285313,133139XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.07694,3.60194,0.35357
935,252358d87ffae2e30611d0552c97f0fc,KSSL.SSL,252358d87ffae2e30611d0552c97f0fc,253408XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.77912,51.41516,1.14327
936,03e00e68bf23942797702429533e71b1,KSSL.SSL,03e00e68bf23942797702429533e71b1,240385XS,Bruker Vertex 70 with HTS-XT accessory,Bruker_Vertex_70.HTS.XT,XS: finely ground <80 mesh,CC-BY,https://ncsslabdatamart.sc.egov.usda.gov/datause.aspx,https://doi.org/10.2136/sssaj2019.06.0205,0.05214,2.9294,3.80619
